DATEPRD,WELL_BORE_CODE,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,WI1,WI2
5/6/2013,NO 15/9-F-12 H,24,238.7925534,101.6032267,203.7302443,15.09682458,99.27865958,34.35879333,90.23630229,5.548256042,564.4,5300.00,5878.00
5/7/2013,NO 15/9-F-12 H,24,244.6114852,101.2218541,209.7555627,15.16953021,99.27823417,34.18739479,91.07704021,5.374924375,561.84,5303.30,5700.60
5/8/2013,NO 15/9-F-12 H,24,242.4595406,101.3814623,207.4093214,15.10093313,99.27278646,34.30463333,90.76204938,5.477579792,558.9,5351.40,5638.60
5/9/2013,NO 15/9-F-12 H,24,244.3428748,101.2751517,209.3219027,15.11640229,99.29870042,34.26938375,91.05011396,5.439858958,560.27,5362.30,5649.73
5/10/2013,NO 15/9-F-12 H,24,243.2786317,101.2803885,208.4281828,15.0647925,99.30316896,34.19446396,90.86842354,5.352359792,557.64,5370.90,5671.50
5/11/2013,NO 15/9-F-12 H,24,241.5860885,101.462651,206.3935509,15.04230479,99.31749063,34.37250708,90.64196729,5.539955833,558.03,5329.84,5654.90
5/12/2013,NO 15/9-F-12 H,24,245.8450108,101.2917242,211.8476521,15.12573426,97.27569542,34.19238638,91.23780617,5.343581915,554.03,5351.56,5635.90
5/13/2013,NO 15/9-F-12 H,24,237.5136272,101.7153088,203.3452398,14.98063383,97.45862396,34.40247915,89.94970489,5.53784383,553.56,5246.22,5440.39
5/14/2013,NO 15/9-F-12 H,14.89167,252.5577099,101.6957765,209.9630538,14.88272744,66.98926125,34.42974418,89.18142979,5.827733577,291.92,3245.41,3496.56
5/15/2013,NO 15/9-F-12 H,24,241.8887697,101.2148107,209.279708,14.663119,96.86312417,33.58665506,90.19591561,4.662613228,398.18,4523.87,4722.47
5/16/2013,NO 15/9-F-12 H,24,243.2103583,101.0679571,208.9785057,14.94701563,100,33.73641104,90.67075438,4.780137292,520,5220.50,5501.10
5/17/2013,NO 15/9-F-12 H,21.16667,251.7557796,101.3880099,214.2098745,14.4410727,80.92150688,35.59230041,89.93837446,5.631870905,391.04,3934.57,4004.64
5/18/2013,NO 15/9-F-12 H,24,249.1332596,100.9145773,214.8216592,14.91809479,99.71173125,33.84452042,91.66183417,4.496575625,521.54,4509.06,4505.86
5/19/2013,NO 15/9-F-12 H,24,249.6282366,100.8227133,215.6458938,15.02207604,99.73792208,33.64335125,91.73794729,4.659031667,530.41,4371.98,4590.84
5/20/2013,NO 15/9-F-12 H,24,249.2674032,100.9755085,216.037607,14.86299702,97.91666667,33.6162066,91.59104574,4.498168511,533.66,5320.60,5498.60
5/21/2013,NO 15/9-F-12 H,24,247.9964431,100.8586357,213.8826039,14.80144938,100,33.64720458,91.39924479,4.591307708,538.24,4710.27,4903.50
5/22/2013,NO 15/9-F-12 H,24,247.1203139,100.8842587,213.0337019,14.68527958,100,33.63592521,91.23077167,4.582309583,542.33,0.00,0.00
5/23/2013,NO 15/9-F-12 H,24,239.5367751,101.3886021,205.0871987,14.48203458,100,34.04387625,90.17175521,4.515251458,533.27,676.10,739.30
5/24/2013,NO 15/9-F-12 H,24,245.1939261,100.88456,211.7110268,14.57095042,100,33.33869563,90.65353833,4.341052917,531.8,6096.77,6794.00
5/25/2013,NO 15/9-F-12 H,24,248.9818175,100.7813028,215.5240656,14.6226175,100,33.3076625,91.24072625,4.136543542,524.99,6204.31,6717.19
5/26/2013,NO 15/9-F-12 H,24,250.0480253,100.7275055,216.7451713,14.75261875,100,33.21220958,91.44540708,4.1893725,526.08,6330.41,7089.48
5/27/2013,NO 15/9-F-12 H,24,247.5322861,100.8153105,213.8860429,14.78320125,100,33.39937063,91.13260375,4.394027708,525.16,6490.49,7181.99
5/28/2013,NO 15/9-F-12 H,24,244.3990151,100.9929642,210.3146743,14.7484125,100,33.65742833,90.79155375,4.642540833,525.83,6446.20,7520.10
5/29/2013,NO 15/9-F-12 H,24,249.4120397,101.0589035,214.3494935,14.84541083,100,34.16448333,91.73316417,4.172061042,510.64,6259.38,6616.14
5/30/2013,NO 15/9-F-12 H,24,251.3813934,100.7489072,217.6359705,14.95090458,100,33.47502063,91.97712729,4.421326458,535,5989.84,6135.95
5/31/2013,NO 15/9-F-12 H,24,249.8855747,100.797556,215.8780639,14.84167729,99.99933375,33.59867729,91.73765208,4.539085208,535.59,6094.76,6108.13
6/1/2013,NO 15/9-F-12 H,24,247.3503754,100.8971333,213.1167545,14.76400292,100,33.71161042,91.32051063,4.645702917,536.48,5998.96,6241.01
6/2/2013,NO 15/9-F-12 H,24,249.4965655,100.8315019,215.2919449,14.83059979,100,33.70150063,91.72372354,4.631156042,537.52,6104.74,6187.72
6/3/2013,NO 15/9-F-12 H,24,250.0534265,100.8263534,215.8056253,14.91855771,100,33.73090771,91.85734458,4.660452292,539.19,5259.70,5235.20
6/4/2013,NO 15/9-F-12 H,24,249.7500149,100.9133616,215.096352,14.87458708,100,33.95799583,91.86086438,4.617695417,527.94,5953.11,5977.26
6/5/2013,NO 15/9-F-12 H,24,243.6441475,103.1998902,209.0556575,14.76087313,83.8951325,35.01586104,91.56104417,5.884722708,486.9,2009.77,2016.39
6/6/2013,NO 15/9-F-12 H,24,243.7563905,103.2472456,209.055229,14.81883063,83.71412083,35.05618229,91.61721292,5.7691325,488.39,2632.12,3300.78
6/7/2013,NO 15/9-F-12 H,24,249.5457172,100.848477,215.5002436,14.76143125,99.72915917,33.69040667,91.70076229,4.534570625,523.27,6440.28,8018.15
6/8/2013,NO 15/9-F-12 H,24,249.3360204,100.8331313,215.3884922,14.69424854,99.70307771,33.63568875,91.65602188,4.593654583,516.87,6331.53,7857.85
6/9/2013,NO 15/9-F-12 H,20.34167,250.4944856,102.1787799,205.664753,14.74471585,85.70982043,34.17455834,91.71514564,5.174785247,401.07,4825.00,5234.79
6/10/2013,NO 15/9-F-12 H,22.5,239.2650906,101.5088917,221.4998396,14.41584288,89.37425146,33.034788,91.41401995,4.305180385,412.17,5382.37,4904.60
6/11/2013,NO 15/9-F-12 H,24,249.6054228,100.7682727,215.9648111,14.78420688,99.70869979,33.44524188,91.66201771,4.666373125,494.31,6341.00,5750.00
6/12/2013,NO 15/9-F-12 H,24,243.5582071,101.1180365,209.0004884,14.63436229,99.85055688,33.90461979,90.8304675,5.060111458,499.71,5410.00,5291.00
6/13/2013,NO 15/9-F-12 H,24,248.3688941,100.8550585,214.0857118,14.78779064,100,33.70594404,91.56522617,4.89552766,508.22,5396.00,5320.00
6/14/2013,NO 15/9-F-12 H,24,245.684515,100.9778481,211.2199627,14.72570396,100,33.78477167,91.13367688,5.024300625,511.37,5327.00,5369.00
6/15/2013,NO 15/9-F-12 H,24,246.1955823,101.0177876,211.4448741,14.69372792,100,33.94574375,91.27530188,5.080105625,511.01,5239.00,5444.20
6/16/2013,NO 15/9-F-12 H,24,249.5365347,100.8036236,215.3896888,14.66331896,100,33.63976417,91.77135729,4.885443542,516.52,5292.00,5892.00
6/17/2013,NO 15/9-F-12 H,24,250.1727549,100.8069418,215.9505507,14.82788167,100,33.69555167,91.92742313,4.911603333,526.2,4865.00,5157.00
6/18/2013,NO 15/9-F-12 H,24,247.0905278,100.9951741,212.2822008,14.70874292,100,33.95755979,91.44376563,5.206557292,526.93,4587.60,4705.60
6/19/2013,NO 15/9-F-12 H,24,248.6827091,100.8877767,214.1675575,14.70831583,100,33.82353313,91.68799979,5.064855,527.68,4805.99,5060.06
6/20/2013,NO 15/9-F-12 H,24,248.3574127,100.90657,213.7883367,14.69677521,100,33.84722813,91.63560333,5.090993125,525.85,5969.69,6748.27
6/21/2013,NO 15/9-F-12 H,21.75833,232.4530413,102.1588552,214.0297741,14.76372387,100,33.57962817,91.93629616,4.879387431,472.67,4868.45,5489.99
6/26/2013,NO 15/9-F-12 H,12.66667,253.5487646,103.8151159,214.0382706,12.01344841,58.77343667,32.30980944,89.10902589,3.419496932,177.64,5314.66,4872.05
6/28/2013,NO 15/9-F-12 H,9.40833,246.044152,104.8799148,200.6972885,12.00274221,62.41445583,33.18069295,88.55129808,4.293241408,144.51,3644.24,4014.26
6/29/2013,NO 15/9-F-12 H,24,249.46409,100.7081635,216.5846039,14.08872917,99.87024229,32.9956725,91.1237425,4.071844375,492.64,5508.74,6103.39
6/30/2013,NO 15/9-F-12 H,24,242.9233377,101.1087465,208.7865484,14.56946271,99.9243,33.77103271,90.56320938,4.526224792,494.51,5033.62,5177.21
7/1/2013,NO 15/9-F-12 H,24,248.952008,100.8306661,215.070759,14.71696292,99.99990917,33.54116479,91.42148021,4.276343333,505.53,4507.49,4576.98
7/2/2013,NO 15/9-F-12 H,24,246.5457826,100.8796986,212.5803645,14.75386292,99.98328479,33.56556771,91.11447125,4.629683542,518.27,5602.71,5884.71
7/3/2013,NO 15/9-F-12 H,24,245.1674062,100.9822396,210.911771,14.77474438,100,33.731125,90.96971042,4.721448125,519.46,5721.98,6408.42
7/4/2013,NO 15/9-F-12 H,24,245.4748455,100.9598316,211.2226829,14.87876792,100,33.70937313,91.03143521,4.797806458,525.32,3834.00,4518.54
7/5/2013,NO 15/9-F-12 H,24,246.5186202,100.8974826,212.4588622,14.86142438,100,33.61878417,91.12816354,4.619438542,534.95,1602.56,2451.46
7/6/2013,NO 15/9-F-12 H,5.34167,248.5178294,103.367964,204.345825,14.80407452,24.92334563,35.92913726,90.93601261,6.913739538,37.97,3228.22,2812.65
7/7/2013,NO 15/9-F-12 H,8.49166,245.9107257,104.8997891,201.7624373,13.79459127,59.65517625,32.84465849,91.24211075,3.844854941,140.54,5186.55,4943.72
7/8/2013,NO 15/9-F-12 H,24,250.0140231,100.7313743,216.6746765,14.59663792,100,33.23282042,91.45664104,4.203737292,511.43,6015.45,6150.76
7/9/2013,NO 15/9-F-12 H,23.75,245.588225,101.727418,213.519536,14.67302242,93.27726271,34.77154913,90.87023841,5.559551305,483.69,5860.62,6167.47
7/10/2013,NO 15/9-F-12 H,24,250.0307125,100.7714996,216.2955662,14.81514271,99.93789729,33.46734896,91.67022542,4.41554125,520.4,5719.27,6414.42
7/11/2013,NO 15/9-F-12 H,21.5,249.9128789,101.0888303,216.3312684,14.44138311,84.49579,34.56920921,90.44585865,5.373057768,404.23,5257.18,5331.84
7/12/2013,NO 15/9-F-12 H,24,250.8515938,100.7840703,216.9106016,15.01742125,99.93914104,33.59131396,91.93209167,4.501748958,523.4,5239.96,5244.25
7/13/2013,NO 15/9-F-12 H,24,249.7632556,101.0719987,214.5267831,14.95456771,99.97077125,34.26499146,91.87786833,4.286932292,516.12,5242.64,5295.17
7/14/2013,NO 15/9-F-12 H,24,246.3713867,101.4827208,210.0776696,14.89174688,99.96926125,34.81514417,91.42669063,4.234818542,517.75,5217.20,5517.99
7/15/2013,NO 15/9-F-12 H,24,249.4250463,100.836029,215.2437343,14.9515575,99.97929313,33.69694979,91.69405729,4.583922292,581.97,5357.17,5710.53
7/16/2013,NO 15/9-F-12 H,24,249.8471826,100.8377506,215.5719281,15.03188958,99.99650292,33.74671083,91.81242271,4.632808125,575.33,5344.00,5575.00
7/17/2013,NO 15/9-F-12 H,24,249.5201911,100.8430259,215.255448,15.02545354,99.999445,33.73720583,91.73866563,4.621188542,572.78,5322.66,5279.34
7/18/2013,NO 15/9-F-12 H,24,251.2999559,100.7900827,217.2271343,15.02278792,99.99939688,33.65846167,92.07496438,4.548766875,571.98,5569.13,5130.29
7/19/2013,NO 15/9-F-12 H,24,250.6369374,100.8108232,216.4997735,14.90772938,99.95679792,33.69271271,91.94579625,4.575225833,568.38,5782.09,4860.08
7/20/2013,NO 15/9-F-12 H,24,250.7644337,100.8029432,216.6429077,14.93593792,99.98670854,33.67822958,91.96701875,4.570012917,569.04,5664.79,3587.45
7/21/2013,NO 15/9-F-12 H,24,250.3411508,100.8089753,216.2382417,14.91727208,99.95944875,33.66808021,91.87051438,4.56952625,567.41,5652.18,4623.59
7/22/2013,NO 15/9-F-12 H,2.175,246.1648122,102.3496906,203.8249003,14.86348816,10.28019021,35.91279931,91.50617529,6.911383678,31.36,492.63,999.83
7/25/2013,NO 15/9-F-12 H,24,232.8930948,104.1001771,185.1971193,12.60839793,41.03795771,46.74634046,86.97235672,18.17186638,216.41,4706.00,4007.00
7/26/2013,NO 15/9-F-12 H,24,229.7007149,106.1025938,178.6620324,13.12339667,35.93376188,52.31096708,86.75496313,23.92690708,217.37,2710.00,2802.00
7/27/2013,NO 15/9-F-12 H,24,242.2140254,104.2459731,204.4341648,14.28081333,80.54557417,37.81606167,90.73687708,9.126832292,437.17,4824.00,2951.00
7/28/2013,NO 15/9-F-12 H,0.84167,244.872821,104.7984566,192.9829508,14.58633421,3.249633542,33.05123253,90.3016882,7.115866662,14.8,87.00,146.00
7/29/2013,NO 15/9-F-12 H,4,246.8747869,103.7058245,202.2412004,9.03092,6.775480208,33.70153,82.79486,4.0313,66.02,1677.00,1162.00
7/30/2013,NO 15/9-F-12 H,24,249.6285379,100.7045281,217.5126481,13.52480125,99.25429792,32.67704646,90.60906896,3.709833542,547.52,6112.69,5596.32
7/31/2013,NO 15/9-F-12 H,4.675,247.1292873,103.899023,200.7994484,14.56360321,19.97482438,33.96669963,91.43844861,4.975849412,59.32,1177.47,1229.11
8/3/2013,NO 15/9-F-12 H,15.97685,249.5763596,99.76602607,217.9554784,10.60900034,55.94089313,34.89397636,81.21682883,6.573547646,313.04,3283.91,3832.65
8/4/2013,NO 15/9-F-12 H,24,244.7594717,101.0048558,212.2570318,14.20632319,97.85351146,33.30012255,90.40746596,4.229944255,521.18,6043.91,6041.10
8/5/2013,NO 15/9-F-12 H,24,248.0334897,100.8929813,215.4713824,14.73482313,97.84729458,33.22983085,91.17823809,4.496142553,533.55,5832.09,6376.59
8/6/2013,NO 15/9-F-12 H,24,252.2571362,100.6617669,219.3285893,14.95534479,99.99821979,33.01108708,91.873565,4.213832083,540.26,5794.22,6414.58
8/7/2013,NO 15/9-F-12 H,24,253.6487581,100.6749106,220.8188523,15.26443396,100,32.99337583,92.23149188,4.1846,547.92,5825.26,6365.19
8/8/2013,NO 15/9-F-12 H,24,253.6367316,100.6783752,220.7388503,15.30645646,100,33.03490292,92.27037479,4.220220833,544.36,5811.79,6392.46
8/9/2013,NO 15/9-F-12 H,24,251.7154339,100.6847495,218.3997557,15.28529688,100,33.22369625,91.95206042,4.43315,539.32,5753.67,6476.87
8/10/2013,NO 15/9-F-12 H,24,252.7840273,100.6799195,219.6238779,15.27242021,100,33.16315771,92.15864625,4.347684583,540.29,5723.19,6487.02
8/11/2013,NO 15/9-F-12 H,24,251.3770728,100.7995743,217.3713502,15.36605313,99.94517271,33.63811354,92.036285,4.403277708,531.82,5377.92,5757.05
8/12/2013,NO 15/9-F-12 H,24,252.2201216,100.8178294,218.1717223,15.35649938,99.99214083,33.66428313,92.18327604,4.229469167,527.03,5587.50,6170.97
8/13/2013,NO 15/9-F-12 H,24,251.948982,100.7203452,218.4182684,15.24177021,99.97590688,33.3679025,92.06388104,4.40914,531.69,5484.20,5974.31
8/14/2013,NO 15/9-F-12 H,24,252.3821577,100.6972977,219.001646,15.38615063,99.95801771,33.2905625,92.16858813,4.478469583,534.08,5801.96,6467.85
8/15/2013,NO 15/9-F-12 H,24,248.084028,100.8433434,214.0070098,15.28557417,99.88377604,33.62415813,91.47203958,4.838262708,530.29,5883.08,6450.98
8/16/2013,NO 15/9-F-12 H,24,250.2961196,100.734196,216.6374376,15.33074729,99.97388271,33.40111563,91.75706646,4.570677292,540.4,5738.87,6572.99
8/17/2013,NO 15/9-F-12 H,24,245.4360987,100.9492934,211.2778237,15.22118313,99.90317479,33.66731333,91.02492563,4.8715175,531.72,5632.25,6548.99
8/18/2013,NO 15/9-F-12 H,24,244.325608,100.9809334,210.2378399,15.18950563,100,33.62710396,90.80678604,4.782793542,533.77,5272.63,7038.23
8/19/2013,NO 15/9-F-12 H,24,249.8118841,100.7506886,216.0537725,15.26120958,100,33.44339042,91.68316438,4.607148125,552.66,5241.52,7080.90
8/20/2013,NO 15/9-F-12 H,24,249.8144506,100.7609421,215.9618801,15.33505958,100,33.49345854,91.72214813,4.667390417,544.62,5215.41,7093.48
8/21/2013,NO 15/9-F-12 H,24,250.7321685,100.7341426,216.9773305,15.33770917,100,33.45142896,91.89963083,4.653132708,534.43,5306.50,5899.37
8/22/2013,NO 15/9-F-12 H,24,249.2736836,100.9198368,216.2793256,15.28369936,97.91666667,33.46679234,91.60690277,4.670526507,528.12,5396.89,6214.81
8/23/2013,NO 15/9-F-12 H,24,250.1840214,100.7282814,216.5293628,15.19664917,100,33.38499188,91.73949583,4.610057917,529.89,5344.39,6261.64
8/24/2013,NO 15/9-F-12 H,24,246.6171745,100.8472082,212.7591898,15.13140833,100,33.47906563,91.11550396,4.705883333,528.26,5215.95,7023.13
8/25/2013,NO 15/9-F-12 H,24,249.4721378,100.7404612,215.8240939,15.18554688,100,33.37386354,91.58068,4.596248542,525.74,5255.73,6943.03
8/26/2013,NO 15/9-F-12 H,24,250.8153272,100.7371044,217.0171336,15.23236,100,33.47495625,91.94126021,4.700198333,522.01,5276.33,6966.77
8/27/2013,NO 15/9-F-12 H,24,247.9115621,100.8481744,213.8106678,15.16837604,100,33.62520583,91.40548729,4.697383958,565.25,5266.57,6956.00
8/28/2013,NO 15/9-F-12 H,24,252.7408301,100.6916039,219.4665452,15.22197458,99.99811146,33.23157938,92.19105229,4.373199375,487.72,5105.24,6716.90
8/29/2013,NO 15/9-F-12 H,24,251.3461451,100.704593,217.7950856,15.20792333,99.98838688,33.34843958,91.98390438,4.60505,490.27,4869.17,6422.38
8/30/2013,NO 15/9-F-12 H,24,249.0641933,100.7955885,215.0539215,15.19103521,99.99001521,33.56758521,91.62826792,4.782637917,496.78,4860.97,6404.71
8/31/2013,NO 15/9-F-12 H,24,250.7405864,100.6844067,217.3489693,15.02129688,99.98256813,33.23334667,91.80414333,4.624580625,500.71,4869.74,6440.70
9/1/2013,NO 15/9-F-12 H,24,249.7245512,100.7259735,216.1133224,14.97577854,99.97197146,33.34887333,91.65299729,4.686848333,501,4788.48,6441.47
9/2/2013,NO 15/9-F-12 H,24,250.4494059,100.7830056,216.4583146,14.98026833,99.99805083,33.59455104,91.86609021,4.56934,520.46,4789.55,6382.01
9/3/2013,NO 15/9-F-12 H,24,250.1019256,100.782662,216.0610023,15.13791313,99.98980083,33.60294563,91.85101271,4.7712875,524.59,4709.00,6352.00
9/4/2013,NO 15/9-F-12 H,24,245.8173368,100.9718147,211.3702302,15.0619375,99.99532354,33.78519333,91.15009896,4.982513333,528.03,5245.00,7101.00
9/5/2013,NO 15/9-F-12 H,24,242.936262,104.378152,204.7492853,14.85452708,76.87701333,38.64288167,90.64470813,9.972114583,414.29,4498.00,4948.00
9/6/2013,NO 15/9-F-12 H,24,245.5987198,103.0571054,197.5529143,14.35269146,45.57707625,45.70304521,90.0106975,17.08959667,260.2,4355.00,4145.00
9/7/2013,NO 15/9-F-12 H,24,245.2735441,103.0617468,197.1423603,14.39761063,45.54437479,45.70922,89.92382083,17.22397375,258.92,5260.00,4377.00
9/8/2013,NO 15/9-F-12 H,24,246.5169728,102.9859003,198.7424769,14.46327188,45.54834313,45.49956208,90.30653021,16.98736125,257.43,5331.00,4374.00
9/9/2013,NO 15/9-F-12 H,24,246.8951491,102.9179562,199.3855622,14.38999354,45.56905688,45.35824979,90.34856917,16.84120917,259.06,4788.00,4376.00
9/10/2013,NO 15/9-F-12 H,24,246.0464434,102.8268311,198.632367,14.19473021,45.52936438,45.27106354,89.88226396,16.76292167,253.66,4478.63,4435.48
9/11/2013,NO 15/9-F-12 H,24,246.6837633,102.7584157,199.6388307,14.25778875,45.56349146,45.10387729,90.06704813,16.57605646,249.96,4704.50,4430.84
9/12/2013,NO 15/9-F-12 H,18.64167,244.5815244,105.0487055,191.7991851,14.36151335,35.86533208,44.93869445,89.80962103,16.54349934,204.82,3728.46,3329.40
9/15/2013,NO 15/9-F-12 H,24,249.6122964,100.7379958,218.5061524,13.45014646,93.94878125,32.09479833,89.19377021,3.5931525,434.55,6122.66,5186.35
9/16/2013,NO 15/9-F-12 H,22.5,249.3506705,101.4509345,211.1189381,13.58470713,80.40094313,35.59968484,85.60572269,7.154099725,397.03,5283.76,4954.55
9/17/2013,NO 15/9-F-12 H,24,245.367741,100.7925701,212.9693602,14.609745,99.32947875,32.84391104,90.30988208,4.230093542,494.2,5694.31,6390.63
9/18/2013,NO 15/9-F-12 H,10.64167,246.9997444,101.3836089,211.7104919,14.83688587,43.78453479,33.22642799,91.16717087,4.729187755,198.18,2452.31,2804.03
9/20/2013,NO 15/9-F-12 H,16.31,256.8128779,102.3063299,219.9629757,13.15672526,54.95259292,31.37466288,88.79828861,2.945946902,184.8,3693.49,4153.06
9/21/2013,NO 15/9-F-12 H,9.55833,247.0326857,102.4337838,208.7472123,14.16719908,38.42053333,33.49125403,89.16430977,4.96165315,123.62,2419.20,3017.13
9/22/2013,NO 15/9-F-12 H,24,251.5821887,101.0971866,220.2221009,14.12279332,93.72446875,32.37281535,90.65325779,3.678457516,383.41,5677.21,6353.22
9/23/2013,NO 15/9-F-12 H,24,254.6766177,100.7098323,223.0414437,14.83258292,99.39877646,32.37222708,91.76240688,3.679623125,492.62,5674.15,6573.67
9/24/2013,NO 15/9-F-12 H,24,253.9643009,100.7023934,222.1010169,15.00299646,99.32879229,32.52507167,91.79995646,3.8325375,408.26,5566.64,6626.87
9/25/2013,NO 15/9-F-12 H,24,254.0882848,100.7062445,222.1905044,15.10987104,99.36463125,32.54548771,91.85678917,3.836406667,410.28,5503.58,6692.56
9/26/2013,NO 15/9-F-12 H,24,254.7292567,100.7282511,222.886813,15.15610021,99.40744042,32.52086896,92.0138275,3.793893333,411.89,5490.43,6734.26
9/27/2013,NO 15/9-F-12 H,8.30833,245.1316894,105.1563236,193.3691851,14.93798639,19.6986575,42.6350506,90.33129629,14.33967202,64.36,2221.66,2709.91
9/28/2013,NO 15/9-F-12 H,17.025,264.4729964,100.5589536,221.0118234,12.3473903,54.21736271,35.68657467,84.51158598,6.809767747,206.41,4878.03,5288.95
9/29/2013,NO 15/9-F-12 H,24,250.9617411,100.6943332,218.9258863,14.77064729,99.15127021,32.64159625,91.00006271,3.79136625,367.22,5650.20,6503.59
9/30/2013,NO 15/9-F-12 H,24,246.4767519,100.8005067,214.0194451,14.99266729,99.16504021,32.94416146,90.45974354,4.066016667,375.93,5780.92,4996.62
10/1/2013,NO 15/9-F-12 H,24,246.3863754,100.8053567,213.8973849,15.00429313,99.16389917,32.96379396,90.47688583,4.093443333,375.71,5505.43,5633.07
10/2/2013,NO 15/9-F-12 H,24,246.0746252,100.8296791,213.448083,14.98671438,99.16951688,33.05129521,90.52004188,4.156987708,295.03,5441.39,6192.06
10/3/2013,NO 15/9-F-12 H,24,243.8020154,100.9055213,211.227138,14.95685333,99.16179188,33.06586354,90.13383938,4.199351667,293.47,5466.43,6177.24
10/4/2013,NO 15/9-F-12 H,24,245.7961657,100.8335171,213.1573833,15.02660396,99.22588042,33.04802917,90.47316188,4.166881458,292.86,3434.06,6543.45
10/5/2013,NO 15/9-F-12 H,24,252.9159366,100.701931,220.7423505,15.17155438,99.43707938,32.69015917,91.54125104,3.772641875,296.71,5174.55,4792.18
10/6/2013,NO 15/9-F-12 H,24,244.440246,100.8421177,211.9279256,15.11917083,99.61135625,32.90302375,89.98880354,4.002224583,298.71,5481.09,5699.88
10/7/2013,NO 15/9-F-12 H,24,243.1490646,100.9529694,211.4311006,15.06801277,97.59482854,32.87909362,89.54784468,3.980661915,298.45,5360.98,5962.40
10/8/2013,NO 15/9-F-12 H,24,247.4309807,100.7326506,214.898703,15.09262604,99.77306938,32.82413146,90.45296229,3.918166667,295.29,5383.65,6456.81
